
auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-01 19:59:16,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sites.site:id,domain,name
1,example.com,example.com


races.race:id,race_type,state,district,year,last_race,is_key,headline,deck,body,tally_updated,tally_notes,winner,projected
684,John W. Lerew,Republican,http://votesmart.org/canphoto/106236.jpg,267,False,,,,106236,
685,George C. Lilly,Republican,,0,False,,,,30070,
686,Betsy Markey,Democratic,,268,False,,,,106225,
687,Marilyn N. Musgrave,Republican,http://votesmart.org/canphoto/2703.jpg,0,False,2006,,,2703,
688,Ed Perlmutter,Democratic,http://votesmart.org/canphoto/2653.jpg,0,False,2006,,,2653,
689,Jared Polis,Democratic,,0,False,,,,106220,
690,John T. Salazar,Democratic,http://votesmart.org/canphoto/29778.jpg,269,False,2006,,,29778,
691,Brian X. Scott,American Constitution Party,http://votesmart.org/canphoto/109811.JPG,0,False,,,,109811,
692,Scott Starin,Republican,http://votesmart.org/canphoto/107226.jpg,0,False,,,,107226,
693,Wayne E. Wolf,Republican,,0,False,,,,82342,
694,Joseph K. Bellis III,Libertarian,,270,False,,,,34558,
695,Donald Betts Jr.,Democratic,,271,False,2004,,,34532,
696,James Bordonaro,Democratic,http://votesmart.org/canphoto/106991.jpg,272,False,,,,106991,
697,Nancy E. Boyda,Democratic,,273,False,2006,,,34790,
698,Kathleen M. Burton,Reform,http://votesmart.org/canphoto/109706.jpg,0,False,,,,109706,
699,Susan Gail Ducey,Reform,http://votesmart.org/canphoto/82904.gif,0,False,,,,82904,
700,Robert D. Garrard,Libertarian,http://votesmart.org/canphoto/34491.jpg,0,False,,,,34491,
701,Lynn M. Jenkins,Republican,http://votesmart.org/canphoto/18594.jpg,0,False,,,,18594,
702,Nick M. Jordan,Republican,http://votesmart.org/canphoto/6887.JPG,0,False,,,,6887,
703,Leslie S. Martin,Reform,,0,False,,,,65985,
704,Dennis Moore,Democratic,http://votesmart.org/canphoto/18662.JPG,0,False,2006,,,18662,
705,Jerry Moran,Republican,http://votesmart.org/canphoto/542.JPG,0,False,2006,,,542,
706,Steven Arthur Rosile,Libertarian,http://votesmart.org/canphoto/1239.jpg,0,False,,,,1239,
707,Todd Tiahrt,Republican,http://votesmart.org/canphoto/21953.JPG,0,False,2006,,,21953,
708,Roger D. Tucker,Reform,http://votesmart.org/canphoto/67166.bmp,0,False,,,,67166,
709,Jack W. Warner,Libertarian,http://votesmart.org/canphoto/12204.JPG,0,False,,,,12204,
710,Timothy S. Bee,Republican,http://votesmart.org/canphoto/28381.JPG,274,False,2004,,,28381,
711,Rick Biondi,Libertarian,,275,False,,,,106391,
712,Joe Cobb,Libertarian,http://votesmart.org/canphoto/68729.jpg,276,False,,,,68729,
713,William S. Crum,Green,,277,False,,,,28401,
714,Paul Davis,Libertarian,http://votesmart.org/canphoto/110668.gif,0,False,,,,110668,
715,Rebecca S. Dewitt,Green,http://votesmart.org/canphoto/106378.jpg,0,False,,,,106378,
716,Thane Eichenauer,Libertarian,,278,False,,,,110666,
717,Jeff Flake,Republican,http://votesmart.org/canphoto/28128.jpg,0,False,2006,,,28128,
718,Trent Franks,Republican,http://votesmart.org/canphoto/28399.jpg,0,False,2006,,,28399,
719,Powell E. Gammill,Libertarian,http://votesmart.org/canphoto/28430.JPG,0,False,,,,28430,
720,Gabrielle Giffords,Democratic,http://votesmart.org/canphoto/28507.jpg,0,False,2006,,,28507,
721,Raúl M. Grijalva,Democratic,http://votesmart.org/canphoto/28253.jpg,279,False,2006,,,28253,
722,Sydney Hay,Republican,,0,False,,,,28121,
723,Don J. Karg,Republican,,0,False,,,,28408,
724,Ann Kirkpatrick,Democratic,http://votesmart.org/canphoto/28425.JPG,0,False,,,,28425,
725,Bob Lord,Democratic,,280,False,,,,106376,
726,Brent Maupin,Independent,,0,False,,,,107618,
727,Harry Mitchell,Democratic,http://votesmart.org/canphoto/16369.jpg,281,False,2006,,,16369,
728,Ed Pastor,Democratic,http://votesmart.org/canphoto/26719.JPG,0,False,2006,,,26719,
729,Raymond Patrick Petrulsky,Libertarian,http://votesmart.org/canphoto/110667.jpg,0,False,,,,110667,
730,Rebecca Schneider,Democratic,http://votesmart.org/canphoto/106389.jpg,0,False,,,,106389,
731,David Schweikert,Republican,,0,False,,,,106387,
732,Warren D. Severin,Libertarian,http://votesmart.org/canphoto/28314.jpg,0,False,,,,28314,
733,John B. Shadegg,Republican,http://votesmart.org/canphoto/22186.JPG,0,False,2006,,,22186,
734,Michael Shoen,Libertarian,,0,False,,,,106377,
735,Joseph D. Sweeney,Republican,http://votesmart.org/canphoto/1055.jpg,0,False,,,,1055,
736,John Thrasher,Democratic,http://votesmart.org/canphoto/67902.jpg,0,False,,,,67902,
737,Sean Bates,Independent,,282,False,,,,110617,
738,Mike Beilstein,Pacific Green,,283,False,,,,77442,
739,Earl Blumenauer,Democratic,,284,False,2006,,,367,
740,Peter A. DeFazio,Democratic,,0,False,2006,,,27037,
741,Mike Erickson,Republican,,0,False,,,,57893,
742,Jaynee Germond,Constitution,http://votesmart.org/canphoto/109760.jpg,0,False,,,,109760,
743,Richard D. Hake,Constitution,http://votesmart.org/canphoto/109759.jpg,285,False,,,,109759,
744,Joel Haugen,Independent,http://votesmart.org/canphoto/103219.jpg,286,False,,,,103219,
745,Chris Henry,Pacific Green,,0,False,,,,110611,
746,Noah Lemas,Democratic,,0,False,,,,103222,
747,Delia Lopez Mrs.,Republican,,0,False,,,,103227,
748,Michael Meo,Pacific Green,http://votesmart.org/canphoto/110614.jpg,0,False,,,,110614,
749,Steve Milligan,Libertarian,http://votesmart.org/canphoto/109761.jpg,0,False,,,,109761,
750,Tristin Mock,Pacific Green,,0,False,,,,110613,
751,Douglas R. Patterson,Constitution,http://votesmart.org/canphoto/68154.jpg,0,False,,,,68154,
752,Alex Polikoff,Pacific Green,http://votesmart.org/canphoto/110616.jpg,0,False,,,,110616,
753,Kurt Schrader,Democratic,http://votesmart.org/canphoto/10813.JPG,0,False,2002,,,10813,
754,Scott Semrau,Constitution,,0,False,,,,46650,
755,H. Joe Tabor,Libertarian,http://votesmart.org/canphoto/23716.bmp,0,False,,,,23716,
756,Greg P. Walden,Republican,http://votesmart.org/canphoto/2979.JPG,0,False,2006,,,2979,
757,David Wu,Democratic,http://votesmart.org/canphoto/23797.jpg,0,False,,,,23797,
758,Robert B. Aderholt,Republican,http://votesmart.org/canphoto/441.jpg,287,False,2006,,,441,
759,Spencer Bachus,Republican,http://votesmart.org/canphoto/26715.JPG,288,False,2006,,,26715,
760,Josiah Robins Bonner Jr.,Republican,http://votesmart.org/canphoto/27522.JPG,289,False,2006,,,27522,
761,Bobby Bright,Democratic,,290,False,,,,104839,
762,Artur Davis,Democratic,http://votesmart.org/canphoto/27560.JPG,291,False,2006,,,27560,
763,Parker Griffith,Democratic,http://votesmart.org/canphoto/60357.jpg,292,False,,,,60357,
764,Jay Love,Republican,http://votesmart.org/canphoto/27597.jpg,0,False,2002,,,27597,
765,Wayne Parker Jr.,Republican,,0,False,,,,442,
766,Michael Dennis Rogers,Republican,http://votesmart.org/canphoto/5705.JPG,293,False,2006,,,5705,
767,Joshua Segall,Democratic,,0,False,,,,104844,
768,Nicholas B. Sparks,Democratic,http://votesmart.org/canphoto/104845.jpg,0,False,,,,104845,
769,Earl Pomeroy,Democratic-NPL,http://votesmart.org/canphoto/27007.JPG,294,False,2006,,,27007,
770,Duane Sand,Republican,http://votesmart.org/canphoto/41865.JPG,0,False,,,,41865,
771,Kenneth A. Capalbo,Independent,http://votesmart.org/canphoto/13240.JPG,295,False,,,,13240,
772,Patrick Joseph Kennedy,Democratic,http://votesmart.org/canphoto/22207.JPG,0,False,2006,,,22207,
773,James R. Langevin,Democratic,http://votesmart.org/canphoto/55787.JPG,296,False,2006,,,55787,
774,Jonathan P. Scott,Republican,,0,False,,,,65043,
775,Mark S. Zaccaria,Republican,http://votesmart.org/canphoto/109499.jpg,0,False,,,,109499,
776,J. Gresham Barrett,Republican,http://votesmart.org/canphoto/14577.jpg,297,False,2006,,,14577,
777,Henry E. Brown Jr.,Republican,http://votesmart.org/canphoto/3993.jpg,298,False,2006,,,3993,
778,James E. Clyburn,Democratic,http://votesmart.org/canphoto/27066.JPG,299,False,2006,,,27066,
779,Paul Corden,Democratic,,300,False,,,,105089,
780,Jane Ballard Dyer,Democratic,http://votesmart.org/canphoto/105087.jpg,0,False,,,,105087,
781,Nancy Harrelson,Republican,http://votesmart.org/canphoto/105077.jpg,0,False,,,,105077,
782,Robert Inglis Sr.,Republican,http://votesmart.org/canphoto/27064.jpg,0,False,,,,27064,
783,Linda Ketner,Democratic,,0,False,,,,105084,
784,Robert Miller,Democratic,,301,False,,,,105086,
785,Albert F. Spencer,Republican,http://votesmart.org/canphoto/48191.JPG,302,False,,,,48191,
786,John M. Spratt Jr.,Democratic,http://votesmart.org/canphoto/27065.jpg,0,False,2006,,,27065,
787,Kenneth Waggoner Jr.,Constitution,http://votesmart.org/canphoto/107352.jpg,0,False,,,,107352,
788,C. Faye Walters,Green Party,http://votesmart.org/canphoto/25055.JPG,0,False,,,,25055,
789,Addison Graves Wilson Sr.,Republican,http://votesmart.org/canphoto/3985.JPG,0,False,2006,,,3985,
790,Stephanie Herseth Sandlin,Democratic,http://votesmart.org/canphoto/48367.jpg,303,False,2006,,,48367,
791,Chris Lien,Republican,,0,False,,,,103891,
792,Fred Annett,Libertarian,,304,False,,,,102080,
793,Ken Ashby,Libertarian,http://votesmart.org/canphoto/21845.JPG,305,False,,,,21845,
794,Mette A. Baker,Libertarian,,306,False,,,,102089,
795,Joe Linus Barton,Republican,http://votesmart.org/canphoto/27082.jpg,307,False,2004,,,27082,
796,Alex Bischoff,Libertarian,,308,False,,,,57180,
797,Kevin P. Brady,Republican,http://votesmart.org/canphoto/361.JPG,309,False,2004,,,361,
798,Michael C. Burgess,Republican,,310,False,2004,,,50120,
799,John R. Carter,Republican,http://votesmart.org/canphoto/49296.jpg,311,False,2004,,,49296,
800,David A. Casey,Libertarian,,312,False,,,,102094,
801,Christopher J. Claytor,Libertarian,http://votesmart.org/canphoto/49531.JPG,313,False,,,,49531,
802,K. Michael Conaway,Republican,http://votesmart.org/canphoto/49935.jpg,314,False,2004,,,49935,
803,Lani Connolly,Libertarian,,315,False,,,,102093,
804,Barry N. Cooper,Libertarian,,0,False,,,,102101,
805,Henry Cuellar,Democratic,http://votesmart.org/canphoto/5486.jpg,316,False,,,,5486,
806,John A. Culberson,Republican,http://votesmart.org/canphoto/5488.jpg,317,False,2004,,,5488,
807,Rob Curnock,Republican,http://votesmart.org/canphoto/49523.jpg,318,False,,,,49523,
808,Tom Daley,Democratic,,0,False,,,,102230,
809,Lloyd A. Doggett,Democratic,http://votesmart.org/canphoto/21689.jpg,319,False,2006,,,21689,
810,Larry Joe Doherty,Democratic,,320,False,,,,102242,
811,Thomas Edwards,Democratic,http://votesmart.org/canphoto/27087.jpg,0,False,2004,,,27087,
812,John Faulk Sr.,Republican,http://votesmart.org/canphoto/102001.jpg,321,False,,,,102001,
813,Matt Finkel,Libertarian,,0,False,,,,102085,
814,James Fish,Republican,http://votesmart.org/canphoto/102014.gif,0,False,,,,102014,
815,Dwight B. Fullingim,Democratic,,322,False,,,,59182,
816,Louis Gohmert,Republican,http://votesmart.org/canphoto/50029.JPG,323,False,2004,,,50029,
817,Charles A. Gonzalez,Democratic,http://votesmart.org/canphoto/25445.jpg,324,False,2004,,,25445,
818,Joel D. Grace,Libertarian,,325,False,,,,102099,
819,Kay Granger,Republican,http://votesmart.org/canphoto/334.jpg,326,False,2004,,,334,
820,Al Green,Democratic,http://votesmart.org/canphoto/49680.jpg,327,False,2004,,,49680,
821,Raymond Eugene Green,Democratic,http://votesmart.org/canphoto/27100.JPG,0,False,2004,,,27100,
822,Ralph Moody Hall,Republican,http://votesmart.org/canphoto/27080.JPG,0,False,2004,,,27080,
823,Kent Hargett,Democratic,,0,False,,,,102240,
824,Jeb Hensarling,Republican,http://votesmart.org/canphoto/49827.jpg,0,False,2004,,,49827,
825,Rubén E. Hinojosa Sr.,Democratic,http://votesmart.org/canphoto/291.jpg,328,False,2006,,,291,
826,Michael Idrogo,Libertarian,http://votesmart.org/canphoto/16386.jpg,0,False,,,,16386,
827,Sheila Jackson Lee,Democratic,http://votesmart.org/canphoto/21692.jpg,0,False,2006,,,21692,
828,Eddie Bernice Johnson,Democratic,http://votesmart.org/canphoto/27098.JPG,329,False,2004,,,27098,
829,Samuel Robert Johnson,Republican,http://votesmart.org/canphoto/27079.JPG,0,False,2004,,,27079,
830,Max W. Koch III,Libertarian,http://votesmart.org/canphoto/59492.jpg,0,False,,,,59492,
831,Nicholas V. Lampson,Democratic,http://votesmart.org/canphoto/285.jpg,330,False,,,,285,
832,Lyle Larson,Republican,http://votesmart.org/canphoto/98049.jpg,0,False,,,,98049,
833,Ken Leach,Democratic,,0,False,,,,102253,
834,Ross Lynn Leone,Libertarian,,0,False,,,,102098,
835,Robert Stanley Litoff,Republican,,0,False,,,,102002,
836,Tom Love,Democratic,http://votesmart.org/canphoto/102252.jpg,0,False,,,,102252,
837,Kenny E. Marchant,Republican,http://votesmart.org/canphoto/5549.JPG,0,False,2004,,,5549,
838,Michael T. McCaul,Republican,http://votesmart.org/canphoto/49210.jpg,0,False,2004,,,49210,
839,Glenn Melancon,Democratic,http://votesmart.org/canphoto/58014.png,0,False,,,,58014,
840,Benjamin Eloy Mendoza,Independent,,0,False,,,,59339,
841,George L. Morovich,Republican,http://votesmart.org/canphoto/102012.jpg,0,False,,,,102012,
842,Randy Neugebauer,Republican,http://votesmart.org/canphoto/49522.JPG,0,False,2004,,,49522,
843,Pete Olson,Republican,,0,False,,,,102008,
844,Solomon P. Ortiz Sr.,Democratic,http://votesmart.org/canphoto/27106.jpg,331,False,2004,,,27106,
845,Gardner C. Osborne,Libertarian,http://votesmart.org/canphoto/57177.JPG,0,False,,,,57177,
846,Ludwig Otto,Democratic,http://votesmart.org/canphoto/102237.gif,0,False,,,,102237,
847,Roger L. Owen,Independent,http://votesmart.org/canphoto/56579.JPG,0,False,,,,56579,
848,Drew P. Parks,Libertarian,http://votesmart.org/canphoto/25538.JPG,0,False,,,,25538,
849,Ronald Ernest Paul,Republican,http://votesmart.org/canphoto/296.jpg,332,False,2006,,,296,
850,Richard Peterson,Libertarian,http://votesmart.org/canphoto/50090.JPG,0,False,,,,50090,
851,Ted Poe,Republican,http://votesmart.org/canphoto/49198.jpg,333,False,2004,,,49198,
852,Robert E. Powell,Libertarian,,0,False,,,,59429,
853,Gricha Raether,Libertarian,http://votesmart.org/canphoto/102088.jpg,0,False,,,,102088,
854,Silvestre Reyes,Democratic,http://votesmart.org/canphoto/292.JPG,0,False,2004,,,292,
855,Eric N. Roberson,Democratic,,0,False,,,,102229,
856,Ciro D. Rodriguez,Democratic,http://votesmart.org/canphoto/16389.jpg,0,False,2006,,,16389,
857,Brian P. Ruiz,Democratic,http://votesmart.org/canphoto/102256.JPG,0,False,,,,102256,
858,Peter A. Sessions,Republican,http://votesmart.org/canphoto/288.JPG,0,False,2004,,,288,
859,Shiloh Sidney Shambaugh,Libertarian,,0,False,,,,102087,
860,Michael Skelly,Democratic,,0,False,,,,102228,
861,Lamar S. Smith,Republican,http://votesmart.org/canphoto/27097.JPG,334,False,2006,,,27097,
862,Tracey Smith,Democratic,http://votesmart.org/canphoto/102245.jpg,0,False,,,,102245,
863,Brian Stevens,Libertarian,,0,False,,,,102083,
864,Leslie Story,Republican,http://votesmart.org/canphoto/58140.JPG,0,False,,,,58140,
865,James Arthur Strohm,Libertarian,,0,False,,,,56889,
866,John R. Strohm,Libertarian,,0,False,,,,102086,
867,Jim Stutsman Jr.,Libertarian,http://votesmart.org/canphoto/102096.jpg,0,False,,,,102096,
868,Mike Taylor,Libertarian,http://votesmart.org/canphoto/102091.jpg,0,False,,,,102091,
869,William M. Thornberry,Republican,http://votesmart.org/canphoto/21706.JPG,335,False,2004,,,21706,
870,William R. Vaden,Republican,,0,False,,,,49727,
871,Brad Walters,Libertarian,,0,False,,,,102084,
872,Roger James Waun,Democratic,,0,False,,,,59333,
873,Stephanie B. Weiss,Libertarian,,0,False,,,,102097,
874,John Wieder,Libertarian,http://votesmart.org/canphoto/102092.jpg,0,False,,,,102092,
875,Craig Wolfe,Libertarian,,0,False,,,,102079,
876,Fred A. Wood,Republican,,0,False,,,,49466,
877,Jarrett Woods,Libertarian,,0,False,,,,102100,
878,Eddie Zamora Jr.,Republican,http://votesmart.org/canphoto/58776.jpg,0,False,,,,58776,
879,Chris Baker,Independent,,336,False,,,,104705,
880,Marsha Blackburn,Republican,http://votesmart.org/canphoto/25186.jpg,337,False,2006,,,25186,
881,Eduardo Bryan Choate Sr.,Independent,http://votesmart.org/canphoto/67829.jpg,338,False,,,,67829,
882,Dewey Clark,Independent,http://votesmart.org/canphoto/104709.jpg,339,False,,,,104709,
883,Stephen Ira Cohen,Democratic,http://votesmart.org/canphoto/24340.JPG,0,False,2006,,,24340,
884,Jim Cooper,Democratic,http://votesmart.org/canphoto/48891.jpg,340,False,2006,,,48891,
885,Lincoln Davis,Democratic,http://votesmart.org/canphoto/12080.jpg,341,False,2006,,,12080,
886,Gerard Donovan,Republican,http://votesmart.org/canphoto/104700.jpg,0,False,,,,104700,
887,John J. Duncan Jr.,Republican,http://votesmart.org/canphoto/27069.JPG,342,False,2006,,,27069,
888,Jake Ford,Independent,,0,False,,,,67003,
889,Joel Goodman,Independent,http://votesmart.org/canphoto/65503.jpg,343,False,,,,65503,
890,Bart Gordon,Democratic,http://votesmart.org/canphoto/27071.jpg,0,False,2006,,,27071,
891,James Anthony Gray,Independent,,0,False,,,,104698,
892,Jean Howard-Hill,Independent,http://votesmart.org/canphoto/48660.jpg,0,False,,,,48660,
893,Jon Jackson,Independent,,0,False,,,,104703,
894,Monty J. Lankford,Republican,http://votesmart.org/canphoto/104697.bmp,0,False,,,,104697,
895,John P. Miglietta,Independent,http://votesmart.org/canphoto/104704.gif,0,False,,,,104704,
896,Randy G. Morris,Democratic,http://votesmart.org/canphoto/65396.jpg,0,False,,,,65396,
897,Thomas Owens,Independent,,0,False,,,,104692,
898,Kevin Ragsdale,Independent,http://votesmart.org/canphoto/104699.jpg,0,False,,,,104699,
899,James W. Reeves,Independent,http://votesmart.org/canphoto/65331.jpg,0,False,,,,65331,
900,David P. Roe,Republican,http://votesmart.org/canphoto/65306.bmp,0,False,,,,65306,
901,Rob Russell,Democratic,http://votesmart.org/canphoto/104691.gif,0,False,,,,104691,
902,Bob Scott,Democratic,http://votesmart.org/canphoto/104694.jpg,0,False,,,,104694,
903,John Tanner,Democratic,http://votesmart.org/canphoto/27074.JPG,344,False,2006,,,27074,
904,Doug Vandagriff,Democratic,,0,False,,,,48954,
905,Zach Wamp,Republican,http://votesmart.org/canphoto/21995.jpg,0,False,2006,,,21995,
906,Mary Wright,Independent,http://votesmart.org/canphoto/104710.jpg,0,False,,,,104710,
907,Mathew Arndt,Libertarian,,345,False,,,,103473,
908,Rob Bishop,Republican,http://votesmart.org/canphoto/50544.jpg,346,False,2006,,,50544,
909,Morgan Bowen,Democratic,,0,False,,,,103471,
910,Joseph Geddes Buchman,Libertarian,http://votesmart.org/canphoto/103472.gif,0,False,,,,103472,
911,Jason Chaffetz,Republican,http://votesmart.org/canphoto/103482.gif,347,False,,,,103482,
912,Bill Dew,Republican,,0,False,,,,103474,
913,Dennis Ray Emery,Constitution,,0,False,,,,103475,
914,Jim Matheson,Democratic,http://votesmart.org/canphoto/50722.jpg,0,False,2006,,,50722,
915,James Noorlander,Constitution,http://votesmart.org/canphoto/56562.jpg,0,False,,,,56562,
916,Kirk D. Pearson,Constitution,,0,False,,,,56928,
917,Bennion L. Spencer,Democratic,,0,False,,,,50724,
918,Elizabeth Anne Barth,Democratic,http://votesmart.org/canphoto/102179.jpg,348,False,,,,102179,
919,Shelley Moore Capito,Republican,http://votesmart.org/canphoto/11701.jpg,0,False,2006,,,11701,
920,Gary M. Gearheart,Republican,http://votesmart.org/canphoto/52089.jpg,349,False,,,,52089,
921,Alan Bowlby Mollohan,Democratic,http://votesmart.org/canphoto/27130.jpg,350,False,2006,,,27130,
922,Nick Joe Rahall II,Democratic,,0,False,2006,,,27133,
923,W. David Herbert,Libertarian,,351,False,,,,919,
924,Cynthia M. Lummis,Republican,http://votesmart.org/canphoto/15546.gif,0,False,,,,15546,
925,Gary Trauner,Democratic,http://votesmart.org/canphoto/67458.jpg,0,False,,,,67458,
926,Tammy Baldwin,Democratic,http://votesmart.org/canphoto/3470.JPG,352,False,2006,,,3470,
927,Kevin Barrett,Libertarian,http://votesmart.org/canphoto/108817.gif,353,False,,,,108817,
928,John G. Gard,Republican,http://votesmart.org/canphoto/3487.JPG,354,False,,,,3487,
929,Steven L. Kagen,Democratic,http://votesmart.org/canphoto/66021.JPG,0,False,2006,,,66021,
930,Joseph M Kexel,Libertarian,http://votesmart.org/canphoto/108799.jpg,355,False,,,,108799,
931,Ronald James Kind,Democratic,http://votesmart.org/canphoto/630.jpg,0,False,2006,,,630,
932,Roger Kittelson,Democratic,http://votesmart.org/canphoto/108830.jpg,356,False,,,,108830,
933,Marge Krupp,Democratic,http://votesmart.org/canphoto/108797.jpg,0,False,,,,108797,
934,Michael LaForest,Independent,http://votesmart.org/canphoto/108826.jpg,357,False,,,,108826,
935,Daniel E. Mielke,Republican,http://votesmart.org/canphoto/51755.jpg,358,False,,,,51755,
936,Gwendolynne S. Moore,Democratic,,0,False,2006,,,3457,
937,David Ross Obey,Democratic,http://votesmart.org/canphoto/27140.jpg,0,False,2006,,,27140,
938,Thomas E. Petri,Republican,http://votesmart.org/canphoto/27139.JPG,0,False,2006,,,27139,
939,Robert R. Raymond,Independent,http://votesmart.org/canphoto/26343.JPG,359,False,,,,26343,
940,Paul D. Ryan,Republican,http://votesmart.org/canphoto/26344.JPG,0,False,2006,,,26344,
941,James F. Sensenbrenner Jr.,Republican,http://votesmart.org/canphoto/27142.jpg,0,False,2006,,,27142,
942,Paul Stark,Republican,http://votesmart.org/canphoto/108813.jpg,0,False,,,,108813,
943,Peter Theron,Republican,http://votesmart.org/canphoto/108807.jpg,0,False,,,,108807,
944,David Daniel Boren,Democratic,http://votesmart.org/canphoto/46182.JPG,360,False,2006,,,46182,
945,Tom Cole,Republican,http://votesmart.org/canphoto/46034.JPG,361,False,2006,,,46034,
946,Blake Cummings,Democratic,http://votesmart.org/canphoto/106428.gif,0,False,,,,106428,
947,Mary Fallin,Republican,http://votesmart.org/canphoto/1699.jpg,362,False,2006,,,1699,
948,David E. Joyce,Independent,,0,False,,,,106431,
949,Frank D. Lucas,Republican,http://votesmart.org/canphoto/27032.jpg,363,False,2006,,,27032,
950,Forrest Michael,Independent,,0,False,,,,106425,
951,Georgianna W. Oliver,Democratic,http://votesmart.org/canphoto/106413.JPG,364,False,,,,106413,
952,Steven L. Perry,Democratic,http://votesmart.org/canphoto/106432.jpg,0,False,,,,106432,
953,Frankie Robbins,Democratic,http://votesmart.org/canphoto/106424.jpg,0,False,,,,106424,
954,John A. Sullivan,Republican,http://votesmart.org/canphoto/24559.jpg,0,False,2006,,,24559,
955,Raymond J. Wickson,Republican,http://votesmart.org/canphoto/46326.JPG,0,False,,,,46326,
956,James D. Esch,Democratic,http://votesmart.org/canphoto/57023.jpg,365,False,,,,57023,
957,Jeff Fortenberry,Republican,http://votesmart.org/canphoto/41929.jpg,366,False,2006,,,41929,
958,Adrian M. Smith,Republican,,367,False,2006,,,21284,
959,Jay Curtis Stoddard,Democratic,http://votesmart.org/canphoto/103092.jpg,0,False,,,,103092,
960,Lee R. Terry,Republican,http://votesmart.org/canphoto/21276.JPG,0,False,2006,,,21276,
961,Max Yashirin,Democratic,,0,False,,,,103089,
962,Brian N. Baird,Prefers Democratic Party,http://votesmart.org/canphoto/837.JPG,368,False,2006,,,837,
963,Rick Bart,Prefers Republican Party,,369,False,,,,108194,
964,Steve Beren,Prefers Republican Party,http://votesmart.org/canphoto/67595.jpg,370,False,,,,67595,
965,Darcy Burner,Prefers Democratic Party,,371,False,,,,65228,
966,Doug R. Cloud,Prefers Republican Party,http://votesmart.org/canphoto/51347.JPG,372,False,,,,51347,
967,Michael Delavar,Prefers Republican Party,http://votesmart.org/canphoto/108200.JPG,0,False,,,,108200,
968,Norman D. Dicks,Prefers Democratic Party,http://votesmart.org/canphoto/27127.jpg,0,False,2006,,,27127,
969,George B. Fearing,Prefers Democratic Party,http://votesmart.org/canphoto/67716.jpg,373,False,,,,67716,
970,Doc Hastings,Prefers Republican Party,http://votesmart.org/canphoto/22318.JPG,0,False,2006,,,22318,
971,Jay Inslee,Prefers Democratic Party,http://votesmart.org/canphoto/27125.JPG,374,False,2006,,,27125,
972,Larry W. Ishmael,Prefers Republican Party,http://votesmart.org/canphoto/65239.jpg,0,False,,,,65239,
973,Rick Larsen,Prefers Democratic Party,http://votesmart.org/canphoto/56231.JPG,0,False,2006,,,56231,
974,Mark Mays Jr.,Prefers Democratic Party,http://votesmart.org/canphoto/108206.bmp,375,False,,,,108206,
975,James A. McDermott,Prefers Democratic Party,http://votesmart.org/canphoto/27128.JPG,0,False,2006,,,27128,
976,Cathy McMorris-Rodgers,Prefers Republican Party,http://votesmart.org/canphoto/3217.jpg,0,False,2006,,,3217,
977,James Postma,Prefers Republican Party,http://votesmart.org/canphoto/108252.JPG,376,False,,,,108252,
978,David George Reichert,Prefers Republican Party,http://votesmart.org/canphoto/51346.JPG,0,False,2006,,,51346,
979,Adam Smith,Prefers Democratic Party,http://votesmart.org/canphoto/845.jpg,0,False,2006,,,845,
980,Jeb E. Bradley,Republican,http://votesmart.org/canphoto/4953.JPG,377,False,,,,4953,
981,Paul W. Hodes,Democratic,http://votesmart.org/canphoto/42473.JPG,378,False,2006,,,42473,
982,Jennifer Horn,Republican,,0,False,,,,109835,
983,Robert Kingsbury,Libertarian,,0,False,,,,1654,
984,Chester L. Lapointe II,Libertarian,,0,False,,,,42641,
985,Carol Shea-Porter,Democratic,http://votesmart.org/canphoto/65891.jpg,0,False,2006,,,65891,
